Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
151535,AAA Batteries (4-pack),1,2.99,02-09-2019 23:20,"349 Meadow St, San Francisco, CA 94016"
151536,Flatscreen TV,1,300,02/22/19 10:11,"222 Lincoln St, Boston, MA 02215"
151537,USB-C Charging Cable,1,11.95,02/19/19 16:33,"325 Maple St, San Francisco, CA 94016"
151538,AA Batteries (4-pack),1,3.84,02/28/19 13:20,"434 Church St, Dallas, TX 75001"
151539,USB-C Charging Cable,1,11.95,02-06-2019 13:22,"165 Washington St, Dallas, TX 75001"
151540,Lightning Charging Cable,1,14.95,02/16/19 09:57,"659 Lincoln St, San Francisco, CA 94016"
151541,AA Batteries (4-pack),2,3.84,02-06-2019 22:02,"917 Ridge St, San Francisco, CA 94016"
151542,USB-C Charging Cable,1,11.95,02-09-2019 21:08,"852 Walnut St, New York City, NY 10001"
151543,Apple Airpods Headphones,1,150,02/16/19 13:58,"408 Sunset St, Seattle, WA 98101"
151544,Lightning Charging Cable,1,14.95,02/13/19 16:37,"794 Johnson St, Los Angeles, CA 90001"
151545,Lightning Charging Cable,1,14.95,02-09-2019 16:10,"620 Madison St, Dallas, TX 75001"
151546,USB-C Charging Cable,2,11.95,02/26/19 22:20,"767 Elm St, Los Angeles, CA 90001"
151547,Lightning Charging Cable,1,14.95,02/23/19 21:25,"358 Jackson St, San Francisco, CA 94016"
151548,20in Monitor,1,109.99,02-12-2019 13:57,"990 Willow St, Seattle, WA 98101"
151549,27in 4K Gaming Monitor,1,389.99,02/16/19 16:40,"364 1st St, San Francisco, CA 94016"
151550,Wired Headphones,1,11.99,02/17/19 21:12,"807 North St, New York City, NY 10001"
151551,iPhone,1,700,02/17/19 10:11,"318 River St, New York City, NY 10001"
151552,ThinkPad Laptop,1,999.99,02/21/19 14:52,"808 Dogwood St, Atlanta, GA 30301"
151553,AA Batteries (4-pack),2,3.84,02-11-2019 14:02,"938 2nd St, San Francisco, CA 94016"
151554,Lightning Charging Cable,1,14.95,02-03-2019 22:56,"476 7th St, San Francisco, CA 94016"
151555,Macbook Pro Laptop,1,1700,02-05-2019 00:50,"323 4th St, New York City, NY 10001"
151556,iPhone,1,700,02-07-2019 10:15,"240 Lake St, Portland, OR 97035"
151557,Lightning Charging Cable,1,14.95,02-11-2019 12:45,"296 Lincoln St, San Francisco, CA 94016"
151558,Google Phone,1,600,02-11-2019 00:17,"789 Walnut St, Boston, MA 02215"
151559,Lightning Charging Cable,1,14.95,02/16/19 00:50,"387 Lake St, Dallas, TX 75001"
151560,AAA Batteries (4-pack),1,2.99,02/21/19 15:26,"119 Cedar St, Portland, OR 97035"
151561,Apple Airpods Headphones,1,150,02/28/19 22:33,"443 1st St, Boston, MA 02215"
151562,20in Monitor,1,109.99,02/28/19 15:29,"576 6th St, Seattle, WA 98101"
151563,AA Batteries (4-pack),2,3.84,02/19/19 12:34,"635 9th St, Portland, OR 97035"
151564,AAA Batteries (4-pack),1,2.99,02/13/19 22:58,"879 Main St, San Francisco, CA 94016"
151565,AAA Batteries (4-pack),1,2.99,02-09-2019 21:16,"843 1st St, San Francisco, CA 94016"
151566,Lightning Charging Cable,1,14.95,02/14/19 12:27,"323 Forest St, Austin, TX 73301"
151567,AA Batteries (4-pack),1,3.84,02/21/19 13:19,"110 Cherry St, Atlanta, GA 30301"
151568,Google Phone,2,600,02/17/19 15:41,"463 Highland St, Los Angeles, CA 90001"
151568,Wired Headphones,2,11.99,02/17/19 15:41,"463 Highland St, Los Angeles, CA 90001"
151568,USB-C Charging Cable,1,11.95,02/17/19 15:41,"463 Highland St, Los Angeles, CA 90001"
151569,AAA Batteries (4-pack),1,2.99,02/25/19 10:15,"380 Maple St, San Francisco, CA 94016"
151570,Wired Headphones,1,11.99,02-07-2019 06:49,"966 Ridge St, Seattle, WA 98101"
151571,20in Monitor,1,109.99,02/26/19 21:12,"322 Wilson St, Portland, OR 97035"
151572,AAA Batteries (4-pack),1,2.99,02-10-2019 11:17,"465 Walnut St, Boston, MA 02215"
151573,Lightning Charging Cable,1,14.95,02-01-2019 21:08,"807 South St, San Francisco, CA 94016"
151574,AA Batteries (4-pack),1,3.84,02-02-2019 16:24,"471 Dogwood St, New York City, NY 10001"
151575,Wired Headphones,1,11.99,02/18/19 09:27,"819 Pine St, Dallas, TX 75001"
151576,AA Batteries (4-pack),1,3.84,02/27/19 09:19,"578 Main St, San Francisco, CA 94016"
151577,LG Washing Machine,1,600,02/27/19 12:23,"731 Jackson St, Dallas, TX 75001"
151578,AA Batteries (4-pack),1,3.84,02/28/19 10:30,"523 Jefferson St, San Francisco, CA 94016"
151579,AA Batteries (4-pack),1,3.84,02-09-2019 14:19,"752 South St, Boston, MA 02215"
151580,Wired Headphones,1,11.99,02-05-2019 03:46,"932 10th St, Los Angeles, CA 90001"
151581,AAA Batteries (4-pack),2,2.99,02/20/19 01:10,"218 Dogwood St, Dallas, TX 75001"
151582,AA Batteries (4-pack),1,3.84,02/26/19 20:23,"348 Highland St, San Francisco, CA 94016"
151583,Macbook Pro Laptop,1,1700,02-09-2019 22:50,"510 Maple St, San Francisco, CA 94016"
151584,Macbook Pro Laptop,1,1700,02/28/19 17:21,"254 5th St, Austin, TX 73301"
151585,AA Batteries (4-pack),1,3.84,02-07-2019 18:23,"660 Washington St, New York City, NY 10001"
151586,Macbook Pro Laptop,1,1700,02/26/19 19:45,"10 13th St, San Francisco, CA 94016"
151587,AAA Batteries (4-pack),2,2.99,02-11-2019 20:40,"290 Hickory St, New York City, NY 10001"
151588,iPhone,1,700,02/21/19 20:07,"425 1st St, Boston, MA 02215"
151589,USB-C Charging Cable,1,11.95,02/27/19 14:16,"276 Elm St, San Francisco, CA 94016"
151590,AA Batteries (4-pack),1,3.84,02/14/19 17:57,"675 Cherry St, Los Angeles, CA 90001"
151591,Lightning Charging Cable,1,14.95,02/14/19 09:10,"209 Cherry St, Portland, ME 04101"
151592,Lightning Charging Cable,2,14.95,02/20/19 16:45,"13 11th St, Atlanta, GA 30301"
151593,Google Phone,1,600,02/20/19 09:38,"99 Park St, Los Angeles, CA 90001"
151594,20in Monitor,1,109.99,02-02-2019 22:07,"612 Meadow St, Portland, OR 97035"
151595,Vareebadd Phone,1,400,02/26/19 12:50,"384 North St, Seattle, WA 98101"
151596,34in Ultrawide Monitor,1,379.99,02/27/19 19:44,"683 Meadow St, Boston, MA 02215"
151597,Macbook Pro Laptop,1,1700,02/19/19 19:40,"530 Dogwood St, Boston, MA 02215"
151598,AA Batteries (4-pack),1,3.84,02-04-2019 13:18,"908 West St, New York City, NY 10001"
151599,ThinkPad Laptop,1,999.99,02/15/19 22:12,"29 9th St, Dallas, TX 75001"
151600,AA Batteries (4-pack),1,3.84,02-07-2019 11:21,"729 Maple St, Dallas, TX 75001"
151601,Flatscreen TV,1,300,02/24/19 15:38,"464 Cherry St, Atlanta, GA 30301"
151602,Macbook Pro Laptop,1,1700,02-04-2019 17:48,"592 4th St, Seattle, WA 98101"
151603,27in FHD Monitor,1,149.99,02/23/19 21:27,"106 Jackson St, Los Angeles, CA 90001"
151604,Lightning Charging Cable,1,14.95,02/14/19 17:14,"425 Washington St, San Francisco, CA 94016"
151605,iPhone,1,700,02-01-2019 19:19,"500 Adams St, San Francisco, CA 94016"
151606,Macbook Pro Laptop,1,1700,02/22/19 00:18,"856 13th St, Dallas, TX 75001"
151607,Google Phone,1,600,02-02-2019 18:48,"136 14th St, San Francisco, CA 94016"
151608,ThinkPad Laptop,1,999.99,02/18/19 16:38,"776 Meadow St, Dallas, TX 75001"
151609,USB-C Charging Cable,1,11.95,02/21/19 19:56,"885 12th St, Los Angeles, CA 90001"
151610,Bose SoundSport Headphones,1,99.99,02/14/19 18:49,"504 9th St, San Francisco, CA 94016"
151611,ThinkPad Laptop,1,999.99,02/26/19 16:10,"129 1st St, Boston, MA 02215"
151612,AA Batteries (4-pack),1,3.84,02/13/19 19:35,"820 River St, Austin, TX 73301"
151613,AA Batteries (4-pack),1,3.84,02/13/19 20:28,"413 Jefferson St, Portland, OR 97035"
151614,USB-C Charging Cable,1,11.95,02/26/19 19:56,"907 Highland St, Dallas, TX 75001"
151615,Apple Airpods Headphones,1,150,02/26/19 09:22,"721 Main St, San Francisco, CA 94016"
151616,USB-C Charging Cable,1,11.95,02/25/19 19:29,"666 Meadow St, Boston, MA 02215"
151616,USB-C Charging Cable,1,11.95,02/25/19 19:29,"666 Meadow St, Boston, MA 02215"
151617,iPhone,1,700,02-12-2019 12:02,"285 Meadow St, Portland, ME 04101"
151618,Lightning Charging Cable,1,14.95,02/27/19 10:44,"278 6th St, Boston, MA 02215"
151619,AAA Batteries (4-pack),1,2.99,02/19/19 13:39,"25 12th St, Boston, MA 02215"
151620,27in 4K Gaming Monitor,1,389.99,02/24/19 00:50,"665 11th St, San Francisco, CA 94016"
151621,USB-C Charging Cable,1,11.95,02-11-2019 15:36,"654 Main St, San Francisco, CA 94016"
151622,USB-C Charging Cable,1,11.95,02/25/19 19:27,"409 Jackson St, Atlanta, GA 30301"
151623,Wired Headphones,1,11.99,02-07-2019 22:31,"494 Pine St, Seattle, WA 98101"
151624,Wired Headphones,1,11.99,02-12-2019 00:13,"378 Hickory St, Seattle, WA 98101"
151625,Lightning Charging Cable,1,14.95,02/27/19 12:47,"118 Hickory St, Boston, MA 02215"
151626,AAA Batteries (4-pack),2,2.99,02-05-2019 19:40,"245 Center St, Portland, OR 97035"
151627,USB-C Charging Cable,2,11.95,02-09-2019 20:00,"907 Dogwood St, Seattle, WA 98101"
151628,AA Batteries (4-pack),1,3.84,02/28/19 12:41,"347 12th St, Los Angeles, CA 90001"
151629,Macbook Pro Laptop,1,1700,02/26/19 17:12,"613 West St, Los Angeles, CA 90001"
151630,Vareebadd Phone,1,400,02/23/19 09:29,"695 Maple St, Dallas, TX 75001"
151631,27in FHD Monitor,1,149.99,02/23/19 21:02,"552 Meadow St, Atlanta, GA 30301"
151632,Macbook Pro Laptop,1,1700,02/14/19 09:13,"703 7th St, New York City, NY 10001"
151633,Apple Airpods Headphones,1,150,02/24/19 11:41,"158 4th St, Austin, TX 73301"
151634,Macbook Pro Laptop,1,1700,02-12-2019 19:58,"798 6th St, San Francisco, CA 94016"
151635,Flatscreen TV,1,300,02/24/19 09:13,"793 Hill St, Atlanta, GA 30301"
151636,AAA Batteries (4-pack),1,2.99,02/14/19 16:06,"360 West St, Dallas, TX 75001"
151637,AA Batteries (4-pack),1,3.84,02/17/19 01:17,"761 Johnson St, New York City, NY 10001"
151638,27in 4K Gaming Monitor,1,389.99,02-07-2019 14:28,"912 Sunset St, San Francisco, CA 94016"
151639,iPhone,1,700,02/24/19 16:22,"170 Park St, Boston, MA 02215"
151639,Lightning Charging Cable,1,14.95,02/24/19 16:22,"170 Park St, Boston, MA 02215"
151640,Google Phone,1,600,02/21/19 03:43,"16 9th St, Los Angeles, CA 90001"
151641,Lightning Charging Cable,1,14.95,02/23/19 11:22,"409 Elm St, Dallas, TX 75001"
151642,AAA Batteries (4-pack),2,2.99,02-10-2019 15:52,"965 10th St, San Francisco, CA 94016"
151643,iPhone,1,700,02-08-2019 15:26,"795 Forest St, Atlanta, GA 30301"
151644,27in 4K Gaming Monitor,1,389.99,02-09-2019 22:43,"79 Lake St, San Francisco, CA 94016"
151645,Wired Headphones,1,11.99,02/20/19 20:38,"836 River St, Los Angeles, CA 90001"
151646,USB-C Charging Cable,1,11.95,02/18/19 13:46,"425 Lake St, Dallas, TX 75001"
151647,20in Monitor,1,109.99,02-08-2019 00:34,"743 Main St, Los Angeles, CA 90001"
151648,Apple Airpods Headphones,1,150,02/24/19 19:16,"773 Jefferson St, Portland, ME 04101"
151649,AA Batteries (4-pack),1,3.84,02/15/19 20:04,"977 Chestnut St, Dallas, TX 75001"
151650,USB-C Charging Cable,1,11.95,02/18/19 09:27,"604 Park St, Austin, TX 73301"
151651,iPhone,1,700,02-09-2019 13:17,"147 Jackson St, Portland, OR 97035"
151652,Apple Airpods Headphones,1,150,02-02-2019 09:52,"800 6th St, Los Angeles, CA 90001"
151653,USB-C Charging Cable,1,11.95,02/18/19 11:42,"248 Lincoln St, Seattle, WA 98101"
151654,AAA Batteries (4-pack),1,2.99,02-04-2019 14:27,"446 Sunset St, New York City, NY 10001"
151655,Lightning Charging Cable,1,14.95,02/18/19 14:34,"924 Maple St, Atlanta, GA 30301"
151656,Google Phone,1,600,02-02-2019 20:58,"820 Walnut St, Los Angeles, CA 90001"
151657,34in Ultrawide Monitor,1,379.99,02-10-2019 09:36,"431 Johnson St, Dallas, TX 75001"
151658,34in Ultrawide Monitor,2,379.99,02/22/19 09:22,"473 Walnut St, Boston, MA 02215"
151659,Wired Headphones,2,11.99,02/27/19 12:43,"540 Cedar St, New York City, NY 10001"
151660,AAA Batteries (4-pack),1,2.99,02-09-2019 12:50,"614 Washington St, New York City, NY 10001"
151661,AA Batteries (4-pack),2,3.84,02/24/19 17:36,"209 Adams St, San Francisco, CA 94016"
151662,Lightning Charging Cable,1,14.95,02/24/19 20:20,"433 Willow St, Seattle, WA 98101"
151663,Lightning Charging Cable,1,14.95,02/24/19 18:22,"510 Pine St, San Francisco, CA 94016"
151664,Macbook Pro Laptop,1,1700,02-09-2019 23:37,"651 Main St, San Francisco, CA 94016"
151665,LG Washing Machine,1,600,02-10-2019 09:04,"240 13th St, Portland, OR 97035"
151666,Bose SoundSport Headphones,1,99.99,02-08-2019 20:31,"203 1st St, Dallas, TX 75001"
151667,Apple Airpods Headphones,1,150,02-02-2019 07:48,"321 7th St, Austin, TX 73301"
151667,Bose SoundSport Headphones,1,99.99,02-02-2019 07:48,"321 7th St, Austin, TX 73301"
151668,Apple Airpods Headphones,1,150,02-02-2019 14:50,"823 Johnson St, Los Angeles, CA 90001"
151669,Lightning Charging Cable,1,14.95,02-12-2019 11:50,"135 Lake St, Dallas, TX 75001"
151670,Apple Airpods Headphones,1,150,02-10-2019 20:28,"156 5th St, San Francisco, CA 94016"
151671,USB-C Charging Cable,1,11.95,02/24/19 22:32,"398 Dogwood St, New York City, NY 10001"
151672,Flatscreen TV,1,300,02-03-2019 22:35,"71 Madison St, New York City, NY 10001"
151673,Wired Headphones,1,11.99,02-10-2019 21:52,"504 Center St, Dallas, TX 75001"
151673,Wired Headphones,1,11.99,02-10-2019 21:52,"504 Center St, Dallas, TX 75001"
151674,AAA Batteries (4-pack),7,2.99,02-08-2019 01:02,"273 Main St, Austin, TX 73301"
151675,Google Phone,1,600,02/19/19 19:52,"493 4th St, Los Angeles, CA 90001"
151675,USB-C Charging Cable,1,11.95,02/19/19 19:52,"493 4th St, Los Angeles, CA 90001"
151676,27in FHD Monitor,1,149.99,02/16/19 10:11,"176 Park St, San Francisco, CA 94016"
151677,USB-C Charging Cable,1,11.95,02-07-2019 16:19,"627 7th St, Los Angeles, CA 90001"
151678,AAA Batteries (4-pack),1,2.99,02/28/19 12:49,"488 Willow St, Atlanta, GA 30301"
151679,Apple Airpods Headphones,1,150,02/21/19 10:49,"6 Willow St, Dallas, TX 75001"
151680,20in Monitor,1,109.99,02-08-2019 17:45,"183 1st St, Atlanta, GA 30301"
151681,Bose SoundSport Headphones,1,99.99,02/27/19 01:05,"572 13th St, Boston, MA 02215"
151682,AAA Batteries (4-pack),1,2.99,02/21/19 16:10,"707 Spruce St, San Francisco, CA 94016"
151683,Lightning Charging Cable,1,14.95,02/21/19 12:20,"217 Hill St, Los Angeles, CA 90001"
151684,Flatscreen TV,1,300,02/22/19 21:58,"112 Ridge St, Los Angeles, CA 90001"
151685,27in FHD Monitor,1,149.99,02/15/19 17:20,"652 Elm St, San Francisco, CA 94016"
151686,AA Batteries (4-pack),2,3.84,02-03-2019 14:49,"536 Elm St, San Francisco, CA 94016"
151687,AAA Batteries (4-pack),1,2.99,02/24/19 21:50,"841 Center St, Los Angeles, CA 90001"
151688,AA Batteries (4-pack),2,3.84,02-02-2019 08:38,"992 Jackson St, San Francisco, CA 94016"
151689,AA Batteries (4-pack),1,3.84,02/23/19 13:12,"421 Madison St, Los Angeles, CA 90001"
151690,Macbook Pro Laptop,1,1700,02-03-2019 16:19,"723 Spruce St, Atlanta, GA 30301"
151690,Bose SoundSport Headphones,1,99.99,02-03-2019 16:19,"723 Spruce St, Atlanta, GA 30301"
151691,iPhone,1,700,02/26/19 15:26,"275 Washington St, Los Angeles, CA 90001"
151692,AAA Batteries (4-pack),3,2.99,02/27/19 16:35,"57 4th St, San Francisco, CA 94016"
151693,AAA Batteries (4-pack),1,2.99,02/13/19 08:41,"241 Walnut St, San Francisco, CA 94016"
151694,Lightning Charging Cable,1,14.95,02-10-2019 10:23,"578 Hickory St, Boston, MA 02215"
151695,AAA Batteries (4-pack),1,2.99,02/27/19 07:34,"16 11th St, Los Angeles, CA 90001"
151696,AAA Batteries (4-pack),2,2.99,02/20/19 22:48,"999 Cherry St, San Francisco, CA 94016"
151697,Wired Headphones,1,11.99,02-09-2019 16:53,"460 Hickory St, Dallas, TX 75001"
151698,AAA Batteries (4-pack),1,2.99,02-10-2019 12:56,"991 Dogwood St, Los Angeles, CA 90001"
151699,Lightning Charging Cable,1,14.95,02/15/19 10:34,"402 7th St, San Francisco, CA 94016"
151700,Wired Headphones,1,11.99,02/15/19 01:20,"401 Johnson St, Boston, MA 02215"
151700,USB-C Charging Cable,1,11.95,02/15/19 01:20,"401 Johnson St, Boston, MA 02215"
151701,AA Batteries (4-pack),1,3.84,02/19/19 20:51,"116 Chestnut St, Boston, MA 02215"
151702,USB-C Charging Cable,1,11.95,02/15/19 08:15,"803 Meadow St, Dallas, TX 75001"
151703,Apple Airpods Headphones,1,150,02/19/19 22:04,"532 Meadow St, Boston, MA 02215"
151704,27in 4K Gaming Monitor,1,389.99,02-07-2019 20:16,"308 9th St, Seattle, WA 98101"
151705,ThinkPad Laptop,1,999.99,02/13/19 18:39,"992 North St, San Francisco, CA 94016"
151706,USB-C Charging Cable,1,11.95,02/18/19 20:58,"775 1st St, San Francisco, CA 94016"
151707,Wired Headphones,1,11.99,02/14/19 01:43,"430 Lakeview St, San Francisco, CA 94016"
151708,USB-C Charging Cable,1,11.95,02-11-2019 10:59,"698 6th St, Portland, OR 97035"
151709,Bose SoundSport Headphones,1,99.99,02-07-2019 20:00,"970 Cherry St, San Francisco, CA 94016"
151710,AA Batteries (4-pack),2,3.84,02/17/19 22:59,"349 Wilson St, San Francisco, CA 94016"
151711,iPhone,1,700,02-04-2019 20:19,"743 Maple St, Los Angeles, CA 90001"
151712,Lightning Charging Cable,1,14.95,02-09-2019 01:00,"6 Forest St, Los Angeles, CA 90001"
151712,AA Batteries (4-pack),1,3.84,02-09-2019 01:00,"6 Forest St, Los Angeles, CA 90001"
151713,Wired Headphones,1,11.99,02-09-2019 09:42,"120 Johnson St, Los Angeles, CA 90001"
151714,Vareebadd Phone,1,400,02/28/19 10:36,"626 Lakeview St, Boston, MA 02215"
151715,Lightning Charging Cable,1,14.95,02/14/19 12:44,"957 14th St, Atlanta, GA 30301"
151716,Bose SoundSport Headphones,1,99.99,02/26/19 18:54,"988 West St, Los Angeles, CA 90001"
151717,USB-C Charging Cable,1,11.95,02/13/19 14:33,"142 Jefferson St, San Francisco, CA 94016"
151718,Macbook Pro Laptop,1,1700,02/13/19 22:01,"360 Forest St, New York City, NY 10001"
151719,USB-C Charging Cable,1,11.95,02/23/19 00:31,"464 12th St, Portland, OR 97035"
151720,USB-C Charging Cable,1,11.95,02-02-2019 17:36,"921 2nd St, Atlanta, GA 30301"
151721,USB-C Charging Cable,1,11.95,02-10-2019 11:08,"37 Maple St, Austin, TX 73301"
151722,USB-C Charging Cable,1,11.95,02/22/19 14:23,"903 5th St, Los Angeles, CA 90001"
151723,27in 4K Gaming Monitor,1,389.99,02-08-2019 08:33,"938 Forest St, Portland, ME 04101"
151724,Apple Airpods Headphones,1,150,02-04-2019 23:51,"385 Church St, San Francisco, CA 94016"
151725,Vareebadd Phone,1,400,02-04-2019 13:42,"802 Maple St, Seattle, WA 98101"
151726,AAA Batteries (4-pack),1,2.99,02/19/19 09:08,"13 Hill St, Atlanta, GA 30301"
151727,iPhone,1,700,02/27/19 18:02,"264 Cherry St, Boston, MA 02215"
151728,Apple Airpods Headphones,1,150,02/27/19 00:14,"260 4th St, Boston, MA 02215"
151729,Macbook Pro Laptop,1,1700,02/23/19 19:32,"669 12th St, Los Angeles, CA 90001"
151730,Lightning Charging Cable,1,14.95,02-05-2019 08:34,"683 Cherry St, San Francisco, CA 94016"
151731,USB-C Charging Cable,1,11.95,02/13/19 10:30,"913 Hill St, Portland, OR 97035"
151732,34in Ultrawide Monitor,1,379.99,02/17/19 19:24,"814 Meadow St, San Francisco, CA 94016"
151733,Lightning Charging Cable,2,14.95,02/23/19 09:54,"521 Walnut St, New York City, NY 10001"
151734,Wired Headphones,1,11.99,02/28/19 10:19,"49 Cherry St, Dallas, TX 75001"
151734,iPhone,1,700,02/28/19 10:19,"49 Cherry St, Dallas, TX 75001"
151735,Lightning Charging Cable,1,14.95,02-01-2019 18:16,"415 North St, New York City, NY 10001"
151736,Macbook Pro Laptop,1,1700,02/22/19 14:58,"692 Johnson St, San Francisco, CA 94016"
151737,27in FHD Monitor,1,149.99,02/20/19 07:34,"669 Lincoln St, Boston, MA 02215"
151738,Apple Airpods Headphones,1,150,02/15/19 18:55,"692 Main St, San Francisco, CA 94016"
151739,AA Batteries (4-pack),1,3.84,02/25/19 13:14,"349 Ridge St, Los Angeles, CA 90001"
151740,Bose SoundSport Headphones,1,99.99,02/28/19 21:12,"393 Johnson St, Boston, MA 02215"
151741,AAA Batteries (4-pack),2,2.99,02-08-2019 11:19,"832 Lincoln St, Atlanta, GA 30301"
151742,iPhone,1,700,02/23/19 02:44,"718 North St, New York City, NY 10001"
151743,Apple Airpods Headphones,1,150,02-05-2019 17:14,"798 6th St, Seattle, WA 98101"
151744,USB-C Charging Cable,1,11.95,02/17/19 11:19,"209 Pine St, New York City, NY 10001"
151745,Lightning Charging Cable,1,14.95,02-04-2019 05:41,"398 Park St, Los Angeles, CA 90001"
151746,Lightning Charging Cable,3,14.95,02-12-2019 02:54,"103 13th St, Seattle, WA 98101"
151747,Lightning Charging Cable,1,14.95,02/25/19 13:56,"866 Meadow St, San Francisco, CA 94016"
151748,iPhone,1,700,02-09-2019 09:17,"259 Highland St, San Francisco, CA 94016"
151748,Apple Airpods Headphones,1,150,02-09-2019 09:17,"259 Highland St, San Francisco, CA 94016"
151749,Bose SoundSport Headphones,1,99.99,03-01-2019 01:54,"993 Washington St, San Francisco, CA 94016"
151750,Flatscreen TV,1,300,02/16/19 12:42,"218 8th St, Atlanta, GA 30301"
151751,20in Monitor,1,109.99,02-01-2019 18:39,"467 Chestnut St, Portland, OR 97035"
151752,27in 4K Gaming Monitor,1,389.99,02-06-2019 12:57,"632 Elm St, San Francisco, CA 94016"
151753,Wired Headphones,1,11.99,02/17/19 16:36,"782 Park St, Los Angeles, CA 90001"
151754,AA Batteries (4-pack),4,3.84,02/22/19 21:35,"656 Church St, San Francisco, CA 94016"
151755,27in FHD Monitor,1,149.99,02/21/19 17:59,"909 Madison St, Austin, TX 73301"
151756,Wired Headphones,1,11.99,02/16/19 17:44,"706 7th St, Portland, OR 97035"
151757,Apple Airpods Headphones,1,150,02/18/19 21:47,"459 North St, San Francisco, CA 94016"
151758,Lightning Charging Cable,1,14.95,02/16/19 16:13,"592 Meadow St, San Francisco, CA 94016"
151759,iPhone,1,700,02-06-2019 23:22,"602 Wilson St, Dallas, TX 75001"
151760,AAA Batteries (4-pack),1,2.99,02/17/19 11:20,"25 11th St, New York City, NY 10001"
151761,AA Batteries (4-pack),2,3.84,02/18/19 20:29,"135 Willow St, Atlanta, GA 30301"
151762,iPhone,1,700,02/18/19 00:33,"575 2nd St, Boston, MA 02215"
151763,27in FHD Monitor,1,149.99,02-04-2019 11:18,"714 Pine St, San Francisco, CA 94016"
151764,Vareebadd Phone,1,400,02-02-2019 19:20,"820 River St, New York City, NY 10001"
151765,AAA Batteries (4-pack),1,2.99,02/23/19 13:42,"401 Lakeview St, San Francisco, CA 94016"
151766,USB-C Charging Cable,1,11.95,02/22/19 13:24,"723 Hickory St, Atlanta, GA 30301"
151767,iPhone,1,700,02/28/19 01:03,"487 Main St, San Francisco, CA 94016"
151768,AAA Batteries (4-pack),1,2.99,02-07-2019 12:38,"764 Center St, San Francisco, CA 94016"
151769,34in Ultrawide Monitor,1,379.99,02/13/19 22:03,"27 Washington St, Portland, OR 97035"
151770,34in Ultrawide Monitor,1,379.99,02-06-2019 16:40,"489 2nd St, Seattle, WA 98101"
151771,Bose SoundSport Headphones,1,99.99,02/22/19 15:30,"220 Sunset St, Dallas, TX 75001"
151772,Lightning Charging Cable,1,14.95,02/19/19 11:39,"521 11th St, San Francisco, CA 94016"
151773,AAA Batteries (4-pack),2,2.99,02-04-2019 07:37,"592 Lincoln St, Seattle, WA 98101"
151774,Lightning Charging Cable,1,14.95,02-12-2019 22:34,"942 11th St, Portland, OR 97035"
151775,Apple Airpods Headphones,1,150,02/20/19 21:35,"618 Church St, San Francisco, CA 94016"
151776,USB-C Charging Cable,1,11.95,02-04-2019 21:24,"517 Main St, New York City, NY 10001"
151776,20in Monitor,1,109.99,02-04-2019 21:24,"517 Main St, New York City, NY 10001"
151777,iPhone,1,700,02/26/19 13:06,"314 Wilson St, San Francisco, CA 94016"
151778,Bose SoundSport Headphones,1,99.99,02-07-2019 19:34,"16 Highland St, Boston, MA 02215"
151779,AA Batteries (4-pack),1,3.84,02/17/19 21:07,"954 Willow St, Atlanta, GA 30301"
151780,USB-C Charging Cable,1,11.95,02/25/19 10:22,"158 Washington St, Portland, ME 04101"
151781,34in Ultrawide Monitor,1,379.99,02/21/19 12:39,"202 Pine St, Boston, MA 02215"
151782,Apple Airpods Headphones,1,150,02/27/19 21:54,"808 4th St, Atlanta, GA 30301"
151783,AA Batteries (4-pack),1,3.84,02/26/19 10:03,"193 West St, San Francisco, CA 94016"
151784,Lightning Charging Cable,1,14.95,02/16/19 07:28,"83 Willow St, San Francisco, CA 94016"
151785,AAA Batteries (4-pack),3,2.99,02/25/19 14:58,"708 6th St, Los Angeles, CA 90001"
151786,Lightning Charging Cable,1,14.95,02-09-2019 15:18,"257 Jackson St, Boston, MA 02215"
151787,AA Batteries (4-pack),1,3.84,02-09-2019 12:14,"88 Jefferson St, San Francisco, CA 94016"
151788,AAA Batteries (4-pack),3,2.99,02/18/19 20:24,"871 2nd St, New York City, NY 10001"
151789,Flatscreen TV,1,300,02/25/19 14:30,"552 Lake St, Seattle, WA 98101"
151790,27in 4K Gaming Monitor,1,389.99,02/27/19 10:17,"272 Center St, Portland, ME 04101"
151791,AAA Batteries (4-pack),2,2.99,02/21/19 10:57,"73 10th St, Los Angeles, CA 90001"
151792,Wired Headphones,1,11.99,02/20/19 14:57,"962 4th St, San Francisco, CA 94016"
151793,ThinkPad Laptop,1,999.99,02-10-2019 12:23,"28 Jackson St, Los Angeles, CA 90001"
151794,AA Batteries (4-pack),1,3.84,02-09-2019 11:45,"545 14th St, New York City, NY 10001"
151795,USB-C Charging Cable,1,11.95,02/20/19 19:59,"795 Hill St, Austin, TX 73301"
151796,AAA Batteries (4-pack),1,2.99,02/25/19 18:35,"582 11th St, San Francisco, CA 94016"
151797,AAA Batteries (4-pack),3,2.99,02/21/19 22:38,"341 Lincoln St, New York City, NY 10001"
151798,AAA Batteries (4-pack),1,2.99,02/16/19 13:14,"797 4th St, Los Angeles, CA 90001"
151799,USB-C Charging Cable,2,11.95,02/13/19 11:21,"2 Lakeview St, New York City, NY 10001"
151800,USB-C Charging Cable,1,11.95,02/21/19 09:31,"675 Johnson St, San Francisco, CA 94016"
