Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
260017,iPhone,1,700,10-03-2019 09:23,"831 14th St, San Francisco, CA 94016"
260017,AAA Batteries (4-pack),1,2.99,10-03-2019 09:23,"831 14th St, San Francisco, CA 94016"
260018,AA Batteries (4-pack),1,3.84,10-09-2019 17:47,"431 Hill St, Los Angeles, CA 90001"
260019,USB-C Charging Cable,1,11.95,10-08-2019 11:52,"310 Lake St, San Francisco, CA 94016"
260020,20in Monitor,1,109.99,10-07-2019 14:41,"853 Wilson St, San Francisco, CA 94016"
260021,Lightning Charging Cable,1,14.95,10/27/19 15:40,"320 Maple St, Boston, MA 02215"
260022,Apple Airpods Headphones,1,150,10/15/19 20:18,"874 Johnson St, Austin, TX 73301"
260023,Vareebadd Phone,1,400,10/19/19 09:11,"224 Lake St, Atlanta, GA 30301"
260023,USB-C Charging Cable,1,11.95,10/19/19 09:11,"224 Lake St, Atlanta, GA 30301"
260024,iPhone,1,700,10/28/19 14:11,"525 Washington St, Seattle, WA 98101"
260025,34in Ultrawide Monitor,1,379.99,10-08-2019 17:05,"849 Willow St, Atlanta, GA 30301"
260026,USB-C Charging Cable,1,11.95,10/26/19 02:00,"637 Lake St, San Francisco, CA 94016"
260027,27in 4K Gaming Monitor,1,389.99,10/16/19 21:33,"366 Elm St, Portland, OR 97035"
260028,iPhone,1,700,10/30/19 18:57,"145 Chestnut St, San Francisco, CA 94016"
260029,Lightning Charging Cable,1,14.95,10/25/19 09:16,"666 11th St, San Francisco, CA 94016"
260030,Flatscreen TV,1,300,10/23/19 10:07,"211 10th St, Austin, TX 73301"
260031,Wired Headphones,1,11.99,10/19/19 10:27,"231 Park St, Portland, ME 04101"
260032,Apple Airpods Headphones,1,150,10/18/19 21:00,"22 Cherry St, Los Angeles, CA 90001"
260033,Apple Airpods Headphones,1,150,10/21/19 16:25,"454 6th St, Los Angeles, CA 90001"
260034,Lightning Charging Cable,1,14.95,10/27/19 20:07,"255 Wilson St, Portland, OR 97035"
260035,Lightning Charging Cable,1,14.95,10/22/19 16:02,"449 13th St, New York City, NY 10001"
260036,Bose SoundSport Headphones,1,99.99,10-04-2019 20:35,"326 Chestnut St, San Francisco, CA 94016"
260037,Bose SoundSport Headphones,1,99.99,10-05-2019 17:01,"864 Hickory St, Los Angeles, CA 90001"
260038,ThinkPad Laptop,1,999.99,10-07-2019 17:01,"556 Meadow St, Los Angeles, CA 90001"
260039,27in FHD Monitor,1,149.99,10/20/19 22:27,"366 12th St, Los Angeles, CA 90001"
260040,AAA Batteries (4-pack),3,2.99,10-01-2019 22:51,"301 Meadow St, Portland, OR 97035"
260041,AAA Batteries (4-pack),1,2.99,10-04-2019 07:33,"396 Meadow St, Boston, MA 02215"
260042,AAA Batteries (4-pack),1,2.99,10/22/19 00:03,"315 Elm St, Atlanta, GA 30301"
260043,USB-C Charging Cable,2,11.95,10/19/19 22:37,"725 6th St, Atlanta, GA 30301"
260044,USB-C Charging Cable,1,11.95,10-08-2019 19:51,"32 9th St, New York City, NY 10001"
260044,27in FHD Monitor,1,149.99,10-08-2019 19:51,"32 9th St, New York City, NY 10001"
260045,AAA Batteries (4-pack),2,2.99,10/28/19 14:43,"263 Washington St, Los Angeles, CA 90001"
260046,USB-C Charging Cable,1,11.95,10/25/19 15:38,"649 Hill St, San Francisco, CA 94016"
260047,AAA Batteries (4-pack),1,2.99,10/31/19 07:32,"85 Lake St, Los Angeles, CA 90001"
260048,AAA Batteries (4-pack),2,2.99,10/29/19 17:22,"455 Lakeview St, Boston, MA 02215"
260049,AAA Batteries (4-pack),2,2.99,10-11-2019 21:54,"185 5th St, Boston, MA 02215"
260050,Apple Airpods Headphones,1,150,10/24/19 21:02,"358 River St, Portland, OR 97035"
260051,34in Ultrawide Monitor,1,379.99,10/19/19 10:50,"777 North St, San Francisco, CA 94016"
260052,Apple Airpods Headphones,1,150,10-08-2019 13:11,"964 12th St, San Francisco, CA 94016"
260053,Flatscreen TV,1,300,10-04-2019 22:18,"185 7th St, Dallas, TX 75001"
260054,27in 4K Gaming Monitor,1,389.99,10/26/19 17:18,"67 South St, Seattle, WA 98101"
260055,ThinkPad Laptop,1,999.99,10-12-2019 21:11,"258 Elm St, New York City, NY 10001"
260055,34in Ultrawide Monitor,1,379.99,10-12-2019 21:11,"258 Elm St, New York City, NY 10001"
260056,USB-C Charging Cable,1,11.95,10/18/19 13:47,"70 Church St, San Francisco, CA 94016"
260057,27in 4K Gaming Monitor,1,389.99,10/20/19 00:12,"997 Spruce St, Dallas, TX 75001"
260058,Flatscreen TV,1,300,10/30/19 18:16,"268 Lakeview St, Seattle, WA 98101"
260059,iPhone,1,700,10/29/19 18:51,"649 11th St, Atlanta, GA 30301"
260060,Wired Headphones,1,11.99,10/13/19 21:37,"640 9th St, Los Angeles, CA 90001"
260061,AA Batteries (4-pack),3,3.84,10/16/19 12:49,"530 Forest St, San Francisco, CA 94016"
260062,Lightning Charging Cable,1,14.95,10/13/19 00:37,"606 Center St, Seattle, WA 98101"
260063,AAA Batteries (4-pack),2,2.99,10/20/19 09:16,"701 South St, New York City, NY 10001"
260064,Flatscreen TV,1,300,10/21/19 14:14,"33 Johnson St, Boston, MA 02215"
260065,AA Batteries (4-pack),1,3.84,10-06-2019 08:25,"629 14th St, San Francisco, CA 94016"
260066,Lightning Charging Cable,1,14.95,10-11-2019 15:17,"370 8th St, Boston, MA 02215"
260067,Lightning Charging Cable,1,14.95,10/23/19 07:48,"990 Main St, Austin, TX 73301"
260068,Bose SoundSport Headphones,1,99.99,10/14/19 22:20,"154 West St, San Francisco, CA 94016"
260069,Macbook Pro Laptop,1,1700,10/23/19 16:04,"754 13th St, Portland, OR 97035"
260070,AA Batteries (4-pack),1,3.84,10-07-2019 06:12,"922 8th St, Austin, TX 73301"
260071,Wired Headphones,1,11.99,10/13/19 17:37,"407 North St, Atlanta, GA 30301"
260072,AAA Batteries (4-pack),1,2.99,10-10-2019 21:16,"681 Willow St, Boston, MA 02215"
260073,Bose SoundSport Headphones,1,99.99,10/28/19 23:03,"670 Johnson St, San Francisco, CA 94016"
260074,27in FHD Monitor,1,149.99,10/25/19 12:46,"547 Lincoln St, San Francisco, CA 94016"
260075,AAA Batteries (4-pack),2,2.99,10/27/19 18:37,"562 7th St, Los Angeles, CA 90001"
260076,AA Batteries (4-pack),1,3.84,10/15/19 19:35,"495 Lincoln St, New York City, NY 10001"
260077,USB-C Charging Cable,1,11.95,10/19/19 09:51,"153 6th St, New York City, NY 10001"
260078,AAA Batteries (4-pack),1,2.99,10/19/19 23:59,"7 Ridge St, San Francisco, CA 94016"
260079,Flatscreen TV,1,300,10-05-2019 07:29,"645 Forest St, New York City, NY 10001"
260080,Apple Airpods Headphones,1,150,10-01-2019 19:27,"75 Cedar St, Dallas, TX 75001"
260081,Lightning Charging Cable,1,14.95,10/13/19 08:21,"632 Jefferson St, Los Angeles, CA 90001"
260082,20in Monitor,1,109.99,10-10-2019 19:08,"679 River St, Portland, OR 97035"
260083,USB-C Charging Cable,1,11.95,10-03-2019 16:26,"874 11th St, Atlanta, GA 30301"
260084,Wired Headphones,1,11.99,10-06-2019 14:56,"769 Center St, New York City, NY 10001"
260085,34in Ultrawide Monitor,1,379.99,10/28/19 12:27,"987 Wilson St, Portland, OR 97035"
260086,Lightning Charging Cable,1,14.95,10/13/19 12:34,"685 8th St, Boston, MA 02215"
260087,Apple Airpods Headphones,1,150,10/28/19 18:50,"987 Maple St, Austin, TX 73301"
260088,Lightning Charging Cable,1,14.95,10-10-2019 19:51,"135 Elm St, San Francisco, CA 94016"
260089,USB-C Charging Cable,2,11.95,10-05-2019 16:39,"382 River St, Boston, MA 02215"
260090,AA Batteries (4-pack),1,3.84,10-02-2019 18:46,"128 Main St, Seattle, WA 98101"
260091,AAA Batteries (4-pack),1,2.99,10-07-2019 21:41,"379 Church St, Boston, MA 02215"
260092,20in Monitor,1,109.99,10/20/19 18:23,"608 5th St, New York City, NY 10001"
260093,AAA Batteries (4-pack),1,2.99,10/16/19 10:40,"921 Washington St, Portland, OR 97035"
260094,iPhone,1,700,10-10-2019 12:08,"202 Maple St, San Francisco, CA 94016"
260095,USB-C Charging Cable,1,11.95,10-09-2019 07:13,"270 11th St, Boston, MA 02215"
260096,Wired Headphones,2,11.99,10-01-2019 18:44,"648 Dogwood St, Los Angeles, CA 90001"
260097,USB-C Charging Cable,1,11.95,10/22/19 14:09,"745 13th St, Dallas, TX 75001"
260098,AA Batteries (4-pack),1,3.84,10/30/19 22:59,"91 Adams St, Los Angeles, CA 90001"
260099,USB-C Charging Cable,1,11.95,10/30/19 12:03,"702 Cedar St, San Francisco, CA 94016"
260100,Flatscreen TV,1,300,10/25/19 21:55,"819 14th St, Atlanta, GA 30301"
260101,Flatscreen TV,1,300,10-08-2019 11:53,"559 4th St, Austin, TX 73301"
260102,AAA Batteries (4-pack),3,2.99,10/23/19 06:36,"626 Highland St, Seattle, WA 98101"
260103,AAA Batteries (4-pack),4,2.99,10/24/19 12:01,"327 11th St, New York City, NY 10001"
260104,AA Batteries (4-pack),1,3.84,10/19/19 19:20,"383 1st St, Portland, OR 97035"
260105,Apple Airpods Headphones,1,150,10/13/19 23:38,"777 Church St, Los Angeles, CA 90001"
260106,Wired Headphones,1,11.99,10/15/19 12:46,"473 8th St, Los Angeles, CA 90001"
260107,Lightning Charging Cable,1,14.95,10/20/19 20:16,"820 Center St, Atlanta, GA 30301"
260108,Wired Headphones,1,11.99,10/22/19 12:23,"954 Wilson St, Austin, TX 73301"
260109,Wired Headphones,1,11.99,10/16/19 17:32,"933 Dogwood St, New York City, NY 10001"
260110,34in Ultrawide Monitor,1,379.99,10/17/19 20:32,"472 River St, San Francisco, CA 94016"
260111,AAA Batteries (4-pack),1,2.99,10-06-2019 20:15,"406 Madison St, Los Angeles, CA 90001"
260112,AA Batteries (4-pack),1,3.84,10-11-2019 10:24,"626 Maple St, San Francisco, CA 94016"
260113,34in Ultrawide Monitor,1,379.99,10/29/19 15:42,"115 Jackson St, Seattle, WA 98101"
260114,AAA Batteries (4-pack),1,2.99,10/19/19 23:31,"645 7th St, Seattle, WA 98101"
260115,USB-C Charging Cable,1,11.95,10/16/19 13:21,"360 Walnut St, Seattle, WA 98101"
260116,Wired Headphones,1,11.99,10-10-2019 21:17,"726 Cherry St, San Francisco, CA 94016"
260117,Wired Headphones,1,11.99,10/23/19 17:25,"740 River St, Portland, OR 97035"
260118,Wired Headphones,1,11.99,10-02-2019 16:30,"727 Sunset St, San Francisco, CA 94016"
260119,Bose SoundSport Headphones,1,99.99,10/26/19 15:25,"319 Pine St, San Francisco, CA 94016"
260120,AA Batteries (4-pack),1,3.84,10/15/19 18:52,"980 Elm St, Austin, TX 73301"
260121,Lightning Charging Cable,1,14.95,10/25/19 08:34,"852 Chestnut St, San Francisco, CA 94016"
260122,Macbook Pro Laptop,1,1700,10/29/19 23:29,"466 Madison St, Portland, OR 97035"
260123,AA Batteries (4-pack),1,3.84,10-09-2019 12:50,"573 1st St, Austin, TX 73301"
260124,iPhone,1,700,10/22/19 21:09,"358 Main St, Los Angeles, CA 90001"
260125,AAA Batteries (4-pack),2,2.99,10/31/19 09:31,"500 North St, Portland, OR 97035"
260126,Apple Airpods Headphones,1,150,10/17/19 18:31,"371 7th St, Los Angeles, CA 90001"
260127,iPhone,1,700,10-06-2019 23:57,"227 Willow St, San Francisco, CA 94016"
260127,Lightning Charging Cable,1,14.95,10-06-2019 23:57,"227 Willow St, San Francisco, CA 94016"
260127,Wired Headphones,1,11.99,10-06-2019 23:57,"227 Willow St, San Francisco, CA 94016"
260128,AAA Batteries (4-pack),2,2.99,10/18/19 12:54,"360 Hill St, Atlanta, GA 30301"
260129,USB-C Charging Cable,1,11.95,10/14/19 13:17,"49 8th St, Los Angeles, CA 90001"
260130,AA Batteries (4-pack),1,3.84,10/23/19 21:29,"825 Chestnut St, Los Angeles, CA 90001"
260131,AA Batteries (4-pack),1,3.84,10-07-2019 22:29,"766 Lakeview St, San Francisco, CA 94016"
260132,AA Batteries (4-pack),1,3.84,10/25/19 16:48,"920 Cedar St, Boston, MA 02215"
260133,Flatscreen TV,1,300,10/18/19 19:32,"245 Park St, Los Angeles, CA 90001"
260134,Bose SoundSport Headphones,1,99.99,10-01-2019 11:15,"424 14th St, Boston, MA 02215"
260135,34in Ultrawide Monitor,1,379.99,10-01-2019 07:35,"550 Cherry St, San Francisco, CA 94016"
260135,AA Batteries (4-pack),1,3.84,10-01-2019 07:35,"550 Cherry St, San Francisco, CA 94016"
260136,AAA Batteries (4-pack),1,2.99,10/16/19 08:12,"532 13th St, Seattle, WA 98101"
260137,34in Ultrawide Monitor,1,379.99,10-10-2019 19:24,"801 West St, Austin, TX 73301"
260138,AA Batteries (4-pack),3,3.84,10/26/19 20:57,"65 North St, Boston, MA 02215"
260139,Lightning Charging Cable,1,14.95,10/14/19 19:35,"775 12th St, San Francisco, CA 94016"
260140,USB-C Charging Cable,1,11.95,10-11-2019 17:14,"822 14th St, San Francisco, CA 94016"
260141,AAA Batteries (4-pack),1,2.99,10/30/19 00:20,"574 Cedar St, New York City, NY 10001"
260142,Lightning Charging Cable,1,14.95,10-09-2019 13:59,"781 Maple St, New York City, NY 10001"
260143,Apple Airpods Headphones,1,150,10/23/19 10:11,"94 Wilson St, San Francisco, CA 94016"
260144,27in FHD Monitor,1,149.99,10/18/19 14:49,"80 River St, Portland, OR 97035"
260145,Lightning Charging Cable,1,14.95,10-09-2019 14:15,"436 Main St, San Francisco, CA 94016"
260146,AA Batteries (4-pack),2,3.84,10/30/19 21:28,"613 Church St, San Francisco, CA 94016"
289917,Flatscreen TV,1,300,11-09-2019 06:37,"430 Chestnut St, San Francisco, CA 94016"
289918,USB-C Charging Cable,1,11.95,11/22/19 19:41,"265 Adams St, New York City, NY 10001"
289919,20in Monitor,1,109.99,11/21/19 12:04,"532 Washington St, San Francisco, CA 94016"
289920,AAA Batteries (4-pack),4,2.99,11/22/19 20:34,"269 Lincoln St, San Francisco, CA 94016"
289921,Lightning Charging Cable,1,14.95,11-06-2019 02:46,"493 Adams St, San Francisco, CA 94016"
289922,Lightning Charging Cable,1,14.95,11/15/19 10:45,"928 Willow St, Los Angeles, CA 90001"
289923,Apple Airpods Headphones,1,150,11-05-2019 09:36,"202 11th St, Atlanta, GA 30301"
289924,Macbook Pro Laptop,1,1700,11-09-2019 15:21,"882 4th St, San Francisco, CA 94016"
289925,Apple Airpods Headphones,1,150,11-06-2019 21:18,"3 Jackson St, Atlanta, GA 30301"
289926,Wired Headphones,1,11.99,11-02-2019 17:01,"780 8th St, Seattle, WA 98101"
289927,AA Batteries (4-pack),1,3.84,11/26/19 09:00,"370 Ridge St, Los Angeles, CA 90001"
289928,27in FHD Monitor,1,149.99,11-04-2019 13:53,"674 Dogwood St, San Francisco, CA 94016"
289929,Bose SoundSport Headphones,1,99.99,11/20/19 21:24,"869 12th St, Los Angeles, CA 90001"
289930,Lightning Charging Cable,1,14.95,11/30/19 19:11,"854 13th St, Los Angeles, CA 90001"
289931,Lightning Charging Cable,1,14.95,11-10-2019 23:27,"631 Adams St, Boston, MA 02215"
289932,AA Batteries (4-pack),1,3.84,11-11-2019 21:08,"412 River St, Boston, MA 02215"
289933,Apple Airpods Headphones,1,150,11-03-2019 15:31,"389 Dogwood St, Los Angeles, CA 90001"
289934,AA Batteries (4-pack),1,3.84,11/17/19 01:41,"213 Chestnut St, Portland, OR 97035"
289935,Wired Headphones,1,11.99,11-10-2019 07:49,"371 South St, Seattle, WA 98101"
289936,Apple Airpods Headphones,1,150,11/21/19 16:58,"865 9th St, San Francisco, CA 94016"
289937,USB-C Charging Cable,1,11.95,11-06-2019 08:17,"237 14th St, Dallas, TX 75001"
289938,AA Batteries (4-pack),1,3.84,11-01-2019 21:29,"700 2nd St, Boston, MA 02215"
289939,AAA Batteries (4-pack),2,2.99,11-09-2019 09:44,"253 Johnson St, Portland, OR 97035"
289940,Lightning Charging Cable,1,14.95,11-11-2019 20:07,"731 12th St, Atlanta, GA 30301"
289941,iPhone,1,700,11-12-2019 19:51,"781 Lakeview St, Boston, MA 02215"
289942,Lightning Charging Cable,1,14.95,11/30/19 10:55,"76 13th St, Boston, MA 02215"
289943,ThinkPad Laptop,1,999.99,11/25/19 20:41,"479 Pine St, Boston, MA 02215"
289944,34in Ultrawide Monitor,1,379.99,11/29/19 14:56,"178 Forest St, Austin, TX 73301"
289945,iPhone,1,700,11-02-2019 09:38,"36 4th St, Boston, MA 02215"
289945,Lightning Charging Cable,1,14.95,11-02-2019 09:38,"36 4th St, Boston, MA 02215"
289946,USB-C Charging Cable,1,11.95,11/22/19 10:02,"588 Center St, San Francisco, CA 94016"
289947,AAA Batteries (4-pack),1,2.99,11-03-2019 09:50,"53 10th St, San Francisco, CA 94016"
289947,AAA Batteries (4-pack),4,2.99,11-03-2019 09:50,"53 10th St, San Francisco, CA 94016"
289948,AA Batteries (4-pack),1,3.84,11/18/19 13:24,"617 Hickory St, Portland, OR 97035"
289949,AA Batteries (4-pack),2,3.84,11-10-2019 09:54,"818 7th St, New York City, NY 10001"
289950,27in 4K Gaming Monitor,1,389.99,11-12-2019 08:39,"71 10th St, Los Angeles, CA 90001"
289951,20in Monitor,1,109.99,11-03-2019 20:47,"413 Cherry St, Los Angeles, CA 90001"
289952,AAA Batteries (4-pack),1,2.99,11/26/19 21:51,"996 Wilson St, San Francisco, CA 94016"
289953,Lightning Charging Cable,1,14.95,11-06-2019 21:45,"172 Church St, Atlanta, GA 30301"
289954,Wired Headphones,1,11.99,11-01-2019 23:05,"860 13th St, Los Angeles, CA 90001"
289955,20in Monitor,1,109.99,11/25/19 12:38,"19 Hickory St, Portland, OR 97035"
289956,Bose SoundSport Headphones,1,99.99,11/23/19 13:23,"30 Chestnut St, New York City, NY 10001"
289957,Apple Airpods Headphones,1,150,11/20/19 18:56,"719 South St, Dallas, TX 75001"
289958,20in Monitor,1,109.99,12-01-2019 00:46,"833 River St, San Francisco, CA 94016"
289959,20in Monitor,1,109.99,11/30/19 18:05,"678 Highland St, San Francisco, CA 94016"
289960,AAA Batteries (4-pack),1,2.99,11/13/19 08:15,"663 12th St, Los Angeles, CA 90001"
289961,Bose SoundSport Headphones,1,99.99,11/13/19 23:43,"599 Cedar St, Los Angeles, CA 90001"
289962,AAA Batteries (4-pack),1,2.99,11-11-2019 07:53,"356 Lake St, New York City, NY 10001"
289963,AA Batteries (4-pack),1,3.84,11-09-2019 20:49,"568 Adams St, Seattle, WA 98101"
289964,AA Batteries (4-pack),1,3.84,11-06-2019 20:05,"579 South St, Los Angeles, CA 90001"
289965,Wired Headphones,1,11.99,11-11-2019 14:20,"302 Lincoln St, New York City, NY 10001"
289966,AA Batteries (4-pack),1,3.84,11/18/19 15:51,"210 1st St, Boston, MA 02215"
289967,Lightning Charging Cable,1,14.95,11/19/19 18:17,"676 Dogwood St, Los Angeles, CA 90001"
289968,USB-C Charging Cable,1,11.95,11/16/19 00:24,"456 River St, Atlanta, GA 30301"
289969,Bose SoundSport Headphones,1,99.99,11-09-2019 13:18,"353 Chestnut St, Los Angeles, CA 90001"
289970,Lightning Charging Cable,1,14.95,11-02-2019 22:52,"304 7th St, Boston, MA 02215"
289971,34in Ultrawide Monitor,1,379.99,11/26/19 10:16,"449 12th St, Seattle, WA 98101"
289972,Lightning Charging Cable,1,14.95,11-01-2019 15:44,"125 5th St, Boston, MA 02215"
289973,AA Batteries (4-pack),1,3.84,11/23/19 15:31,"673 Park St, New York City, NY 10001"
289974,34in Ultrawide Monitor,1,379.99,11-12-2019 07:18,"436 Madison St, San Francisco, CA 94016"
289975,20in Monitor,1,109.99,11-01-2019 12:41,"646 12th St, San Francisco, CA 94016"
289976,Lightning Charging Cable,1,14.95,11/22/19 11:32,"416 South St, San Francisco, CA 94016"
289977,AA Batteries (4-pack),1,3.84,11/18/19 11:13,"613 Jefferson St, Los Angeles, CA 90001"
289978,AA Batteries (4-pack),1,3.84,11-10-2019 10:55,"35 Lakeview St, Boston, MA 02215"
289979,USB-C Charging Cable,1,11.95,11/13/19 14:19,"42 South St, San Francisco, CA 94016"
289980,Flatscreen TV,1,300,11-01-2019 09:49,"393 Lake St, San Francisco, CA 94016"
289981,Wired Headphones,1,11.99,11-04-2019 13:51,"636 5th St, Boston, MA 02215"
289982,Apple Airpods Headphones,1,150,11/19/19 16:18,"165 Cherry St, San Francisco, CA 94016"
289983,Wired Headphones,1,11.99,11/28/19 09:05,"53 Center St, New York City, NY 10001"
289984,ThinkPad Laptop,1,999.99,11-07-2019 20:27,"782 1st St, Seattle, WA 98101"
289985,Lightning Charging Cable,1,14.95,11/21/19 18:23,"701 5th St, Boston, MA 02215"
289986,iPhone,1,700,11/15/19 14:00,"449 Jefferson St, Portland, OR 97035"
289987,Apple Airpods Headphones,1,150,11-11-2019 13:40,"634 Lakeview St, Atlanta, GA 30301"
289988,iPhone,1,700,11/14/19 19:09,"407 Lake St, San Francisco, CA 94016"
289989,ThinkPad Laptop,1,999.99,11-08-2019 16:28,"606 Jefferson St, San Francisco, CA 94016"
289990,AA Batteries (4-pack),6,3.84,11-09-2019 16:41,"397 Forest St, San Francisco, CA 94016"
289991,ThinkPad Laptop,1,999.99,11-08-2019 08:23,"578 Main St, New York City, NY 10001"
289992,27in FHD Monitor,1,149.99,11/21/19 19:05,"859 Jackson St, Boston, MA 02215"
289993,LG Dryer,1,600,11-05-2019 16:11,"517 6th St, Los Angeles, CA 90001"
289994,Lightning Charging Cable,1,14.95,11/17/19 12:39,"985 Cedar St, Atlanta, GA 30301"
289995,AA Batteries (4-pack),1,3.84,11-10-2019 14:44,"616 River St, Portland, OR 97035"
289996,Bose SoundSport Headphones,1,99.99,11/28/19 16:54,"533 7th St, Portland, OR 97035"
289997,USB-C Charging Cable,1,11.95,11/26/19 16:01,"447 Walnut St, Dallas, TX 75001"
289998,AAA Batteries (4-pack),1,2.99,11/17/19 12:10,"783 Maple St, Los Angeles, CA 90001"
289999,Apple Airpods Headphones,1,150,11/21/19 15:29,"111 Chestnut St, Portland, OR 97035"
290000,AA Batteries (4-pack),1,3.84,11-08-2019 11:37,"953 2nd St, Dallas, TX 75001"
290001,USB-C Charging Cable,1,11.95,11-09-2019 18:27,"141 9th St, Atlanta, GA 30301"
290001,27in FHD Monitor,1,149.99,11-09-2019 18:27,"141 9th St, Atlanta, GA 30301"
290002,Wired Headphones,1,11.99,11-07-2019 05:19,"558 Adams St, Dallas, TX 75001"
290003,Apple Airpods Headphones,1,150,11/14/19 20:32,"885 Adams St, San Francisco, CA 94016"
290004,Apple Airpods Headphones,2,150,11/25/19 20:13,"124 Hill St, San Francisco, CA 94016"
290005,Google Phone,1,600,11/23/19 00:31,"603 2nd St, Boston, MA 02215"
290006,Wired Headphones,1,11.99,11/18/19 18:07,"328 4th St, Dallas, TX 75001"
290007,Wired Headphones,1,11.99,11/28/19 23:07,"927 North St, Los Angeles, CA 90001"
290008,27in 4K Gaming Monitor,1,389.99,11/22/19 18:35,"101 Jefferson St, Atlanta, GA 30301"
290009,Lightning Charging Cable,1,14.95,11-12-2019 03:20,"348 Highland St, Seattle, WA 98101"
290010,Wired Headphones,1,11.99,11-07-2019 14:33,"659 Main St, New York City, NY 10001"
290011,Apple Airpods Headphones,1,150,11/20/19 09:07,"775 West St, San Francisco, CA 94016"
290012,Lightning Charging Cable,1,14.95,11-09-2019 21:36,"126 Park St, New York City, NY 10001"
290013,Wired Headphones,1,11.99,11-04-2019 18:17,"915 Elm St, San Francisco, CA 94016"
290014,AA Batteries (4-pack),1,3.84,11/14/19 01:02,"471 Church St, Los Angeles, CA 90001"
290015,34in Ultrawide Monitor,1,379.99,11/13/19 17:53,"639 Jefferson St, Atlanta, GA 30301"
290016,Bose SoundSport Headphones,1,99.99,11/23/19 21:42,"868 Lakeview St, Boston, MA 02215"
290017,USB-C Charging Cable,1,11.95,11/27/19 23:28,"882 Cherry St, Los Angeles, CA 90001"
290018,iPhone,1,700,11/14/19 21:19,"386 Spruce St, New York City, NY 10001"
290019,AAA Batteries (4-pack),1,2.99,11/13/19 16:06,"104 Ridge St, Los Angeles, CA 90001"
290020,27in FHD Monitor,1,149.99,11/19/19 13:54,"311 Ridge St, New York City, NY 10001"
290021,AA Batteries (4-pack),1,3.84,11/23/19 16:31,"118 North St, Portland, ME 04101"
290022,Macbook Pro Laptop,1,1700,11/26/19 01:06,"910 13th St, New York City, NY 10001"
290023,AAA Batteries (4-pack),3,2.99,11-01-2019 13:10,"774 Lakeview St, San Francisco, CA 94016"
290024,Wired Headphones,1,11.99,11-08-2019 13:40,"320 12th St, Los Angeles, CA 90001"
290025,AAA Batteries (4-pack),1,2.99,11/14/19 08:27,"83 Wilson St, Seattle, WA 98101"
290026,AAA Batteries (4-pack),1,2.99,11/13/19 16:55,"176 Dogwood St, Boston, MA 02215"
290027,USB-C Charging Cable,1,11.95,11/22/19 18:43,"966 Main St, New York City, NY 10001"
290028,USB-C Charging Cable,1,11.95,11/26/19 01:57,"917 River St, Atlanta, GA 30301"
290029,USB-C Charging Cable,2,11.95,11-01-2019 17:46,"833 Chestnut St, San Francisco, CA 94016"
290030,AA Batteries (4-pack),1,3.84,11-06-2019 17:45,"338 Lake St, Austin, TX 73301"
290031,Apple Airpods Headphones,1,150,11/14/19 23:01,"974 Main St, Austin, TX 73301"
290032,27in 4K Gaming Monitor,1,389.99,11/19/19 16:17,"351 Spruce St, San Francisco, CA 94016"
290033,USB-C Charging Cable,2,11.95,11-03-2019 19:33,"886 Jackson St, Portland, OR 97035"
290034,27in 4K Gaming Monitor,1,389.99,11/28/19 16:26,"413 Main St, Seattle, WA 98101"
290035,AA Batteries (4-pack),1,3.84,11-01-2019 12:34,"342 Johnson St, Dallas, TX 75001"
290036,Wired Headphones,1,11.99,11/15/19 19:42,"933 Cedar St, Atlanta, GA 30301"
290037,Wired Headphones,1,11.99,11-05-2019 13:52,"438 Washington St, New York City, NY 10001"
290038,Lightning Charging Cable,1,14.95,11/21/19 07:49,"69 Highland St, San Francisco, CA 94016"
290039,Flatscreen TV,1,300,11/18/19 11:59,"904 Jackson St, Boston, MA 02215"
290040,AA Batteries (4-pack),1,3.84,11/29/19 22:39,"365 6th St, New York City, NY 10001"
290041,AAA Batteries (4-pack),2,2.99,11/18/19 08:01,"717 Lincoln St, Boston, MA 02215"
290042,Lightning Charging Cable,1,14.95,11-07-2019 17:06,"807 Adams St, Portland, ME 04101"
290043,Apple Airpods Headphones,1,150,11/30/19 09:49,"208 Jackson St, Boston, MA 02215"
290044,Wired Headphones,1,11.99,11/14/19 20:44,"258 Pine St, San Francisco, CA 94016"
290045,AAA Batteries (4-pack),1,2.99,11-03-2019 09:32,"335 Chestnut St, New York City, NY 10001"
290046,AA Batteries (4-pack),2,3.84,11/22/19 13:44,"426 Highland St, Los Angeles, CA 90001"
290047,Apple Airpods Headphones,1,150,11-08-2019 15:20,"881 Cedar St, San Francisco, CA 94016"
290048,Apple Airpods Headphones,1,150,11-11-2019 16:34,"13 Hill St, Boston, MA 02215"
290049,Lightning Charging Cable,1,14.95,11-11-2019 17:18,"984 Jackson St, Los Angeles, CA 90001"
290050,Wired Headphones,1,11.99,11/15/19 08:24,"698 Church St, Seattle, WA 98101"
290051,AAA Batteries (4-pack),2,2.99,11-09-2019 23:49,"144 Meadow St, Boston, MA 02215"
290052,Apple Airpods Headphones,1,150,11/30/19 11:10,"513 Forest St, San Francisco, CA 94016"
290053,AAA Batteries (4-pack),1,2.99,11-12-2019 17:17,"830 4th St, New York City, NY 10001"
290054,27in FHD Monitor,1,149.99,11-06-2019 09:45,"369 South St, San Francisco, CA 94016"
